rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
6,gabrielekarra,1,0.07338174867294642,0.07338174867294642,False,85.65063570340475,130488,14398.0165309906,9.062915000766587,107157,0.8212019496045614
6,gabrielekarra,2,-0.188363491533853,-0.188363491533853,False,177.66536074876785,131344,14398.31553721428,9.122178192339563,111812,0.8512912656840054
6,gabrielekarra,3,0.18732133395076195,0.18732133395076195,False,120.46912201245625,131064,14398.553589105606,9.10258097724254,113005,0.8622123542696698
6,gabrielekarra,4,0.18472031531351,0.18472031531351,False,25.68145738442739,144936,14398.589047193527,10.065986293861892,118899,0.8203551912568307
6,gabrielekarra,5,0.3076477455353338,0.3076477455353338,False,64.93463611205419,154984,14398.255872011185,10.764081523323522,123655,0.7978565529344964
6,gabrielekarra,6,0.16919225141246258,0.16919225141246258,False,27.36113713582357,144656,14398.386277914047,10.046681427202056,112108,0.7749972348191572
6,gabrielekarra,7,0.21631613852083484,0.21631613852083484,False,170.2559427301089,146776,14398.307577848434,10.193975868789781,122309,0.833303809887175
6,gabrielekarra,8,0.12763086279047492,0.12763086279047492,False,69.82915358146032,132744,14398.03215622902,9.219593244384509,112068,0.8442415476405714
6,gabrielekarra,9,-0.034091819777147266,-0.034091819777147266,False,118.76421452760697,135760,14398.301009178162,9.42889024986074,110343,0.8127799057159694
6,gabrielekarra,10,0.2435095013663974,0.2435095013663974,False,44.80872215032578,133064,14398.533179283142,9.241496917995423,112981,0.849072626705946
