rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
22,aniketnegi,1,0.4728753412848935,0.4728753412848935,False,218.70952155590058,56263,14400.062406539917,3.907135845081314,50568,0.8987789488651512
22,aniketnegi,2,0.5037660659774053,0.5037660659774053,False,159.74609503746032,54901,14400.036473989487,3.8125597875509993,49032,0.8930984863663686
22,aniketnegi,3,0.49386815069875967,0.49386815069875967,False,194.52984076340994,55670,14400.078743219376,3.865951082122628,53636,0.9634632656727142
22,aniketnegi,4,0.48843693758202594,0.48843693758202594,False,203.3854247570038,57639,14400.118256807327,4.002675462248546,46139,0.8004823123232534
22,aniketnegi,5,0.5678070510276646,0.5678070510276646,False,91.62286252180735,54058,14400.088128328323,3.75400480318279,41489,0.7674904731954567
22,aniketnegi,6,0.49093386093510305,0.49093386093510305,False,217.9990927696228,57834,14400.107015371323,4.016220152965904,37801,0.6536120621087942
22,aniketnegi,7,0.17547698852390642,0.17547698852390642,False,226.6680495897929,54725,14400.134398937225,3.800311752926339,51609,0.9430607583371402
22,aniketnegi,8,1.1938648564417664,1.1938648564417664,False,239.79502619902294,54652,14400.14322423935,3.795240029835665,51608,0.9443021298397131
22,aniketnegi,9,0.8804037420345188,0.8804037420345188,False,167.15088785886763,57843,14400.197959423065,4.016819780046791,46180,0.7983679961274485
22,aniketnegi,10,0.4264235544920408,0.4264235544920408,False,137.3101678053538,58060,14400.220578193665,4.031882684347251,50125,0.8633310368584223
