rank,participant_id,elapsed_minutes,runs_with_value,mean_best_feasible_loss,std_best_feasible_loss,sem_best_feasible_loss,median_best_feasible_loss,minimum_best_feasible_loss,maximum_best_feasible_loss,exact_run_count,sampled_upper_bound_run_count,missing_run_count
3,mhtaylor,15,10,0.3088695675134659,0.10202727236187718,0.03226385641178789,0.3086661696434021,0.13919243216514587,0.44077181816101074,0,10,0
3,mhtaylor,30,10,0.21754512637853624,0.14672406937243812,0.04639822467854566,0.22540462762117386,-0.07325369864702225,0.42578840255737305,0,10,0
3,mhtaylor,60,10,0.17193286791443824,0.17071711629930017,0.0539854923081644,0.20814480632543564,-0.15386566519737244,0.4250471591949463,0,10,0
3,mhtaylor,120,10,0.12089936286211014,0.17317981744009348,0.05476426678828458,0.13508830964565277,-0.15403243899345398,0.4210608899593353,0,10,0
3,mhtaylor,180,10,0.0465602712081721,0.17690122337595302,0.055941078673823245,-0.013433760341467864,-0.16972460412008025,0.42044544219970703,2,8,0
3,mhtaylor,240,10,-0.01719680650109174,0.13375874292333884,0.04229822845986797,-0.05190992749533581,-0.19670735399776415,0.19443353760366633,10,0,0
