rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
21,jannatsamadov,1,0.4771642985610551,0.4771642985610551,False,178.93774807453156,56265,14400.025656223297,3.9072847051271613,50381,0.8954234426375188
21,jannatsamadov,2,0.41357219021319697,0.41357219021319697,False,184.18445144494373,54537,14400.119082927704,3.787260347357629,49407,0.9059354199900984
21,jannatsamadov,3,1.097983298669102,1.097983298669102,False,63.88162071704865,55231,14400.078806400299,3.8354651208889132,34278,0.6206297188173309
21,jannatsamadov,4,1.0432572040608095,1.0432572040608095,False,48.70875341097514,57897,14400.208835601807,4.020566691842729,50232,0.8676097207109177
21,jannatsamadov,5,0.45708563406496683,0.45708563406496683,False,102.61770915190378,54118,14400.163445472717,3.758151787993366,42311,0.781828596770021
21,jannatsamadov,6,0.41538314724501263,0.41538314724501263,False,115.1341694633166,58251,14400.039427280426,4.045197257560649,38648,0.66347358843625
21,jannatsamadov,7,0.3132273019375542,0.3132273019375542,False,194.37907916704813,54798,14400.139572381973,3.8053797829221794,47120,0.8598853972772729
21,jannatsamadov,8,0.4340067247033234,0.4340067247033234,False,239.6654196500778,55567,14400.187160491943,3.8587692910306384,45255,0.8144222290208217
21,jannatsamadov,9,0.5040462852833731,0.5040462852833731,False,239.34483455419542,59076,14400.108582019806,4.10246906566824,45117,0.7637111517367459
21,jannatsamadov,10,0.531912921553508,0.531912921553508,False,194.4009849111239,58632,14400.108890771866,4.071635877529621,46100,0.7862600627643608
