rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
11,anasjn,1,0.397811496342618,0.397811496342618,False,193.55319799582165,55768,14400.149807929993,3.872737488417601,13465,0.2414467077894133
11,anasjn,2,0.22811331601042972,0.22811331601042972,False,6.447635630766551,55054,14400.037411212921,3.823184511807652,9546,0.17339339557525338
11,anasjn,3,0.320922083865198,0.320922083865198,False,48.25588235855103,56053,14400.156597614288,3.8925271138569735,11535,0.20578737980125952
11,anasjn,4,0.18788093950213447,0.18788093950213447,False,3.3453764001528423,58045,14400.193296194077,4.030848670298134,7576,0.13051942458437418
11,anasjn,5,0.3766767471627517,0.3766767471627517,False,99.44023257096609,54015,14400.13993024826,3.7510052167297774,6256,0.11581967971859669
11,anasjn,6,0.41517435964493987,0.41517435964493987,False,175.8646728714307,58406,14400.233146429062,4.055906554157659,9930,0.17001677909803786
11,anasjn,7,0.4094998652063789,0.4094998652063789,False,8.420236007372539,55075,14400.0328540802,3.8246440517248326,929,0.01686790739900136
11,anasjn,8,0.5394643487128257,0.5394643487128257,False,16.296427671114603,55314,14400.050184249878,3.841236613223747,13709,0.24783960660953827
11,anasjn,9,0.3939269822719303,0.3939269822719303,False,28.055190165837605,58220,14400.198808193207,4.042999737397714,6073,0.10431123325317761
11,anasjn,10,0.3904392972550744,0.3904392972550744,False,137.72821211417516,58142,14400.234025001526,4.037573271313127,14402,0.24770389735475215
