rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
31,esaid,1,0.42327840389995475,0.42327840389995475,False,167.15796137650807,130288,14400.019781589508,9.04776534866805,74787,0.5740129559130541
31,esaid,2,0.5056316567173461,0.5056316567173461,False,238.09529656569163,130564,14400.456022977829,9.06665731916183,84195,0.6448561624950216
31,esaid,3,0.44991076756040416,0.44991076756040416,False,235.118100074927,130540,14400.387986183167,9.06503353418325,83674,0.6409836065573771
31,esaid,4,0.47482334962660666,0.47482334962660666,False,223.41008041699726,140064,14400.073701381683,9.726616884367814,107570,0.7680060543751428
31,esaid,5,0.3569895145283185,0.3569895145283185,False,239.5969269076983,149316,14400.20177102089,10.369021377220214,119536,0.8005572075330172
31,esaid,6,0.4233364341293192,0.4233364341293192,False,229.73785585959752,144756,14400.284600257874,10.052301327253476,66193,0.4572729282378623
31,esaid,7,0.44966434813359585,0.44966434813359585,False,119.32326070070266,146536,14400.019365310669,10.176097426160553,115915,0.7910342850903532
31,esaid,8,0.3216158221074001,0.3216158221074001,False,130.73263504505158,132548,14400.074273347855,9.2046747456938,96213,0.7258728913299333
31,esaid,9,0.4301888213409768,0.4301888213409768,False,128.0575748125712,134036,14400.159539937973,9.307952431239338,87397,0.652041242651228
31,esaid,10,0.45046703397234517,0.45046703397234517,False,212.38033269246418,132612,14400.22865486145,9.20902043838247,103420,0.7798690917865653
