rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
55,jnapoles,1,3.801038821966049,3.801038821966049,False,175.69192272424698,53479,14400.075585126877,3.713799950830522,43430,0.8120944669870417
55,jnapoles,2,3.842984411011784,3.842984411011784,False,203.8499639749527,53030,14400.16651058197,3.68259630616291,32405,0.6110692061097492
55,jnapoles,3,0.9807792188452037,0.9807792188452037,False,227.0969726840655,53550,14400.267394781113,3.718680947508473,37722,0.7044257703081233
55,jnapoles,4,4.476157322579038,4.476157322579038,False,236.0881894270579,55265,14400.131784915924,3.83781209960105,52505,0.9500588075635574
55,jnapoles,5,4.402544943738272,4.402544943738272,False,1.3794287363688151,57876,14400.242949485779,4.019098858472155,276,0.004768816089570807
55,jnapoles,6,0.8798307660143888,0.8798307660143888,False,93.148468931516,58703,14400.098326206207,4.076569386555408,57135,0.9732892697136433
55,jnapoles,7,0.5432382156083545,0.5432382156083545,False,56.897130692005156,58106,14400.181302309036,4.035088085362011,54295,0.9344129694007504
55,jnapoles,8,0.82158666989337,0.82158666989337,False,152.9432212392489,53559,14400.255950212479,3.7193088918124215,19342,0.361134449859034
55,jnapoles,9,4.483221849299619,4.483221849299619,False,8.191162538528442,55322,14400.215524673462,3.841748056146158,47736,0.8628755287227504
55,jnapoles,10,0.671592548634963,0.671592548634963,False,230.42358825206756,53939,14400.212540864944,3.7457086030453945,46848,0.8685366803240698
