rank,participant_id,elapsed_minutes,runs_with_value,mean_best_feasible_loss,std_best_feasible_loss,sem_best_feasible_loss,median_best_feasible_loss,minimum_best_feasible_loss,maximum_best_feasible_loss,exact_run_count,sampled_upper_bound_run_count,missing_run_count
16,chengwei_chu,15,10,0.4033873245120049,0.27516612709548344,0.08701516965491002,0.4516724944114685,-0.2096494883298874,0.7254787683486938,0,10,0
16,chengwei_chu,30,10,0.37519835904240606,0.2886376573548656,0.09127524157366267,0.45153118669986725,-0.2096494883298874,0.7254787683486938,0,10,0
16,chengwei_chu,60,10,0.35073233395814896,0.2870340149782879,0.09076812532742758,0.4501084089279175,-0.2096494883298874,0.7162560224533081,0,10,0
16,chengwei_chu,120,10,0.3145214930176735,0.2926445455773426,0.09254233088493576,0.42807047069072723,-0.2096494883298874,0.6843884587287903,0,10,0
16,chengwei_chu,180,10,0.27922770082950593,0.31343716879774924,0.09911753567555477,0.42023633420467377,-0.3306480348110199,0.662304162979126,0,10,0
16,chengwei_chu,240,10,0.26198691760814924,0.333460889694332,0.10544959220202582,0.41729075636303087,-0.42336395217821277,0.6523695313262374,10,0,0
