rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
38,nancy,1,4.945954878564394,,True,,55195,14400.172756910324,3.832940127299038,0,0.0
38,nancy,2,1.9010614561498813,1.9010614561498813,False,224.8530257066091,54740,14400.141035079956,3.801351658060067,41937,0.7661125319693095
38,nancy,3,2.0585389454041545,2.0585389454041545,False,233.1970286766688,55028,14400.010037660599,3.8213862251543094,14359,0.2609398851493785
38,nancy,4,1.878089386339526,1.878089386339526,False,237.87629523277283,57566,14400.207126617432,3.997581388506187,22283,0.38708612722787755
38,nancy,5,1.7947599668614458,1.7947599668614458,False,230.07829902569452,53757,14400.21375656128,3.7330695855473874,28285,0.5261640344513273
38,nancy,6,1.5215047643135873,1.5215047643135873,False,239.91297558546066,57787,14400.010981559753,4.012983050776864,16196,0.28027064910793087
38,nancy,7,2.2723334684258587,2.2723334684258587,False,230.91991780996324,54805,14400.19106912613,3.8058522791063094,39740,0.7251163215035125
38,nancy,8,1.8955537282989376,1.8955537282989376,False,203.9102180838585,54750,14400.251413822174,3.802016952804578,29158,0.5325662100456621
38,nancy,9,1.9702455598435382,1.9702455598435382,False,218.10963286161422,58308,14400.106566667557,4.0491367011802275,36737,0.6300507649036153
38,nancy,10,1.9715417714372137,1.9715417714372137,False,200.94310131867726,57442,14400.150066375732,3.988986207451181,11399,0.1984436475053097
