rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
33,nityawav,1,3.7150630567549467,3.7150630567549467,False,14.887001442909241,55588,14400.246167182922,3.8602117876763016,1094,0.019680506584154853
33,nityawav,2,0.5493516247278665,0.5493516247278665,False,137.21701427300772,55181,14400.094087600708,3.831988851205767,27749,0.5028723654881209
33,nityawav,3,0.8013882061836247,0.8013882061836247,False,223.5849153836568,55599,14400.005257368088,3.8610402570201505,51940,0.9341894638392777
33,nityawav,4,0.3163009862226942,0.3163009862226942,False,105.59224651654561,58044,14400.089254379272,4.03080834949325,54138,0.9327062228654125
33,nityawav,5,0.47371195772759506,0.47371195772759506,False,209.62488366762798,54219,14400.026698589325,3.765201352391345,40299,0.7432634316383555
33,nityawav,6,2.223046472957061,2.223046472957061,False,207.59928209781646,58580,14400.061818361282,4.068038091704968,42728,0.7293956981905088
33,nityawav,7,0.41684354443936045,0.41684354443936045,False,163.94925070206324,55319,14400.037301778793,3.841587270969542,42205,0.7629385925269799
33,nityawav,8,0.41165075040997073,0.41165075040997073,False,91.36935351292293,54966,14400.25078201294,3.817016858390891,47622,0.8663901320816505
33,nityawav,9,0.4365169315936099,0.4365169315936099,False,235.67763366301855,58869,14400.056291818619,4.088109018951987,29139,0.4949803801661316
33,nityawav,10,0.4232078174266155,0.4232078174266155,False,231.22314382394154,58388,14400.159685373306,4.054677258843631,48446,0.8297252860176748
