rank,participant_id,elapsed_minutes,runs_with_value,mean_best_feasible_loss,std_best_feasible_loss,sem_best_feasible_loss,median_best_feasible_loss,minimum_best_feasible_loss,maximum_best_feasible_loss,exact_run_count,sampled_upper_bound_run_count,missing_run_count
48,ke_yang,15,10,3.8092450380325316,0.5469414375979961,0.17295806895365207,3.981308341026306,2.4110236167907715,4.2862162590026855,0,10,0
48,ke_yang,30,10,2.8154823064804075,0.798905838428592,0.2526362085440825,2.7829431295394897,1.3236088752746582,3.965996742248535,0,10,0
48,ke_yang,60,10,1.9259367406368255,1.1160749691692318,0.3529338942076974,1.5326001644134521,0.8435396552085876,3.965996742248535,0,10,0
48,ke_yang,120,10,0.9648099211625041,0.7402922578976043,0.23410096691452026,0.5506038665771484,0.16531522572040558,2.3456223011016846,2,8,0
48,ke_yang,180,10,0.9522436323460536,0.7490955580408974,0.23688481485240953,0.5110975677394936,0.1593492180109024,2.3456223011016846,3,7,0
48,ke_yang,240,10,0.9281083564192809,0.7483768816422793,0.2366575494203855,0.472568694699186,0.14754770593424013,2.305032129065927,10,0,0
