rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
41,marchematics,1,0.5834601922973573,0.5834601922973573,False,239.55442280371983,126715,14392.779103755951,8.804067587400988,53269,0.4203843270331058
41,marchematics,2,0.699040696039265,0.699040696039265,False,239.8730350136757,128644,14392.384006500244,8.938338494991422,44463,0.3456282453903797
41,marchematics,3,1.0106812713987114,1.0106812713987114,False,239.11997189919154,128410,14392.346046924591,8.922103427845185,58303,0.4540378475196636
41,marchematics,4,0.362866386870597,0.362866386870597,False,238.82425920565922,144035,14392.67666387558,10.007520030066114,121992,0.8469608081369112
41,marchematics,5,0.9579142329737097,0.9579142329737097,False,236.27611017227173,150955,14392.603636980057,10.488373320594986,56892,0.3768805273094631
41,marchematics,6,0.6033152372381672,0.6033152372381672,False,239.54054205417634,142740,14392.755564928055,9.917489347753925,69679,0.4881532856942693
41,marchematics,7,0.5514368444631765,0.5514368444631765,False,238.4164160648982,143746,14393.06923365593,9.987167967195807,113728,0.7911733196054151
41,marchematics,8,0.19285579788164722,0.19285579788164722,False,238.4809568007787,132131,14392.886365413666,9.18029897863384,94809,0.7175378979951714
41,marchematics,9,1.1325649000202287,1.1325649000202287,False,239.8847961505254,133028,14393.089693069458,9.242490864491414,32418,0.24369305710076075
41,marchematics,10,0.4729319582203215,0.4729319582203215,False,239.8708485086759,132851,14392.580699205399,9.230519722382699,82967,0.624511670969733
