rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
21,kevinknights29,1,0.36838154931195144,0.36838154931195144,False,232.5662838578224,53145,14400.201556444168,3.690573343136112,39977,0.7522250446890583
21,kevinknights29,2,0.28906720214981285,0.28906720214981285,False,226.52879791259767,53329,14400.178849458694,3.7033567817114053,40807,0.7651934219655347
21,kevinknights29,3,0.4140752667266293,0.4140752667266293,False,238.58277415831884,53022,14400.001095294952,3.6820830532661817,36896,0.6958620949794425
21,kevinknights29,4,0.37763414363531633,0.37763414363531633,False,153.10954935153325,54570,14400.060096740723,3.7895675180099597,43177,0.7912222833058457
21,kevinknights29,5,0.48020326549773873,0.48020326549773873,False,228.7808295051257,58102,14400.028717517853,4.034853064516326,38272,0.6587036590823035
21,kevinknights29,6,0.08281821656147895,0.08281821656147895,False,107.61170616149903,57497,14400.248870372772,3.9927782163747843,46167,0.8029462406734265
21,kevinknights29,7,0.6697044924949372,0.6697044924949372,False,233.32293113867442,57399,14400.20404624939,3.9859851857411615,45046,0.7847871914144846
21,kevinknights29,8,0.43340944555863076,0.43340944555863076,False,113.87160989046097,53953,14400.25976228714,3.746668524778809,37700,0.698756324949493
21,kevinknights29,9,0.3715391492839848,0.3715391492839848,False,223.62633578777314,54755,14400.063810825348,3.8024137058918828,37889,0.691973335768423
21,kevinknights29,10,-0.1955632269383996,-0.1955632269383996,False,172.43355373938877,53697,14400.058398246765,3.728943210850986,43242,0.8052963852729202
