rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
46,azhang81,1,0.4137029124747332,0.4137029124747332,False,157.49307413498562,53202,14400.016009807587,3.694579225728992,44619,0.8386714785158452
46,azhang81,2,0.473541270507575,0.473541270507575,False,118.93144417206446,52785,14400.075465917587,3.665605789701081,39703,0.7521644406554893
46,azhang81,3,0.8034954073437309,0.8034954073437309,False,222.75313032865523,53200,14400.200893878937,3.694392904102721,34714,0.6525187969924812
46,azhang81,4,0.41871841519172615,0.41871841519172615,False,228.23102583885193,54308,14400.19809293747,3.771337008664845,35046,0.6453192899756942
46,azhang81,5,0.4228355339932477,0.4228355339932477,False,202.80255486170452,57918,14400.00483417511,4.022081983093846,27800,0.47998894989467866
46,azhang81,6,0.4217654815667367,0.4217654815667367,False,166.2238598426183,58417,14400.052359342575,4.056721360606705,29990,0.5133779550473321
46,azhang81,7,3.9819614940727046,3.9819614940727046,False,197.1938872416814,58310,14400.182788848877,4.049254155659311,37381,0.6410735722860573
46,azhang81,8,0.5383058196443787,0.5383058196443787,False,235.65377039511998,53539,14400.040039777756,3.7179757731303016,47993,0.8964119613739517
46,azhang81,9,0.826482731537973,0.826482731537973,False,182.92509487867355,54852,14400.179375886917,3.80911921776819,24602,0.4485160067089623
46,azhang81,10,0.3084151405356791,0.3084151405356791,False,239.13735955556234,53691,14400.169043540955,3.728497897327291,36992,0.6889795310200965
