rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
54,thatdaveguy,1,2.580012145664445,2.580012145664445,False,38.67169881661733,50021,14400.137154102325,3.473647470486069,17004,0.33993722636492674
54,thatdaveguy,2,2.483231896018249,2.483231896018249,False,56.11774779558182,49403,14400.240535020828,3.430706582980598,17580,0.35584883509098636
54,thatdaveguy,3,2.005237729724878,2.005237729724878,False,190.1800831357638,49200,14400.07633638382,3.416648554541984,13853,0.2815650406504065
54,thatdaveguy,4,3.7730987630063066,3.7730987630063066,False,164.54006202618282,52953,14400.182235002518,3.6772451303628064,15760,0.29762241988178195
54,thatdaveguy,5,2.3223347921544057,2.3223347921544057,False,236.35883349577585,56106,14400.064666748047,3.896232503007944,10577,0.1885181620504046
54,thatdaveguy,6,2.1679940868863863,2.1679940868863863,False,11.096908342838287,55944,14400.201960802078,3.884945513422783,17710,0.31656656656656657
54,thatdaveguy,7,2.694639923616938,2.694639923616938,False,12.034820957978566,56011,14400.168199062347,3.889607345256363,33151,0.5918658834871722
54,thatdaveguy,8,2.1059001052810986,2.1059001052810986,False,39.746925763289134,49094,14400.06372475624,3.4092904683191634,17899,0.3645863038253147
54,thatdaveguy,9,2.4007544433988675,2.4007544433988675,False,50.83540680805842,50191,14400.125893831253,3.48545563907194,35056,0.6984519136897053
54,thatdaveguy,10,2.249480510425619,2.249480510425619,False,231.4668473482132,52081,14400.113370656967,3.616707636908274,15556,0.29868858124843994
