rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
47,abdoul27,1,1.3456873400878706,1.3456873400878706,False,239.41061434348424,87454,14400.214634895325,6.073103923609379,55768,0.6376838109177396
47,abdoul27,2,0.41243150721114996,0.41243150721114996,False,239.82831867933274,86494,14400.335005521774,6.006388043530521,62049,0.7173792401785095
47,abdoul27,3,0.37501624233250824,0.37501624233250824,False,239.61021327972412,87084,14400.273232460022,6.047385254031274,63341,0.7273551972807863
47,abdoul27,4,2.5338100074540977,2.5338100074540977,False,220.0886254310608,90062,14400.058819770813,6.2542800086585615,64234,0.7132197819280052
47,abdoul27,5,0.4235346056474842,0.4235346056474842,False,239.45728749434153,95726,14400.267890453339,6.647515221814837,71015,0.7418569667592921
47,abdoul27,6,0.46906958851963615,0.46906958851963615,False,239.66528335809707,95744,14400.169778108597,6.648810498439524,71041,0.741989054144385
47,abdoul27,7,0.2962069425608803,0.2962069425608803,False,235.05822063287098,95598,14400.157967567444,6.638677173910819,66618,0.6968555827527773
47,abdoul27,8,0.3941340182665157,0.3941340182665157,False,239.62041066884996,87486,14400.022988080978,6.075406967920323,45540,0.520540429325835
47,abdoul27,9,2.5930203796275224,2.5930203796275224,False,8.594653364022573,88930,14400.244072675705,6.17558977133892,19403,0.2181828404362982
47,abdoul27,10,0.16021089366746163,0.16021089366746163,False,240.00221786499023,88890,14400.141122341156,6.1728561716726,63665,0.7162222972212847
