rank,participant_id,elapsed_minutes,runs_with_value,mean_best_feasible_loss,std_best_feasible_loss,sem_best_feasible_loss,median_best_feasible_loss,minimum_best_feasible_loss,maximum_best_feasible_loss,exact_run_count,sampled_upper_bound_run_count,missing_run_count
22,cameronspirals,15,10,0.7085617825388908,0.4377907691055563,0.13844159689704338,0.57029989361763,0.24684767425060272,1.5633759498596191,0,10,0
22,cameronspirals,30,10,0.5838475778698922,0.368845676869562,0.11663924440143006,0.4610859155654907,0.2180679589509964,1.5633759498596191,0,10,0
22,cameronspirals,60,10,0.4538259908556938,0.2569111980283403,0.0812424542172115,0.42851825058460236,0.19013731181621552,1.1099939346313477,0,10,0
22,cameronspirals,120,10,0.35280595868825915,0.11792108513431927,0.03728992131830714,0.3870205134153366,0.1549360454082489,0.5142276287078857,0,10,0
22,cameronspirals,180,10,0.3428486853837967,0.11116395984977757,0.03515313068488063,0.3834790885448456,0.14940403401851654,0.4564815163612366,0,10,0
22,cameronspirals,240,10,0.33851524015715156,0.1091311555179773,0.034510301512286075,0.38259959952806255,0.14647314065965644,0.43905254190987597,10,0,0
