rank,participant_id,elapsed_minutes,runs_with_value,mean_best_feasible_loss,std_best_feasible_loss,sem_best_feasible_loss,median_best_feasible_loss,minimum_best_feasible_loss,maximum_best_feasible_loss,exact_run_count,sampled_upper_bound_run_count,missing_run_count
38,boundedaccord,15,10,1.1538359880447389,1.0168139013298576,0.3215447884724063,0.6884370446205139,0.4148544669151306,2.999349355697632,0,10,0
38,boundedaccord,30,10,1.1019647300243378,1.019441704496616,0.3223757727973623,0.6809634566307068,0.3559854328632355,2.999349355697632,0,10,0
38,boundedaccord,60,10,0.7789082646369934,0.7811014785721435,0.24700597560131793,0.511084571480751,0.3401564657688141,2.961141347885132,0,10,0
38,boundedaccord,120,10,0.727053314447403,0.7919041260618442,0.2504220726840534,0.466555580496788,0.3401041328907013,2.957671880722046,0,10,0
38,boundedaccord,180,10,0.6285714417695999,0.8646401353559812,0.27342321841211825,0.43366844952106476,-0.3635694086551666,2.9572408199310303,0,10,0
38,boundedaccord,240,10,0.5723669471594861,0.886658695149701,0.28038609838659445,0.4088942230252025,-0.4473992939164596,2.94769695765116,10,0,0
