rank,participant_id,elapsed_minutes,runs_with_value,mean_best_feasible_loss,std_best_feasible_loss,sem_best_feasible_loss,median_best_feasible_loss,minimum_best_feasible_loss,maximum_best_feasible_loss,exact_run_count,sampled_upper_bound_run_count,missing_run_count
10,s_boehler,120,10,0.2748862989246845,0.23672128107588328,0.07485784188327053,0.3543369770050049,-0.32925647497177124,0.4460621476173401,0,10,0
10,s_boehler,180,10,0.2316637571901083,0.23333840094513328,0.07378808125682072,0.28223705291748047,-0.3472835421562195,0.415068119764328,0,10,0
10,s_boehler,240,10,0.17857579991714168,0.22506351527561386,0.07117133264750385,0.2177056141600866,-0.3594863493618155,0.40926478466860017,10,0,0
11,anaygarodia,15,10,0.7159325093030929,0.5017607231803134,0.15867067256630352,0.6214600205421448,0.1794338822364807,1.993531584739685,0,10,0
11,anaygarodia,30,10,0.41695867367088796,0.15625883227400106,0.04941338145040713,0.4565100371837616,0.019871849566698074,0.5574136972427368,0,10,0
11,anaygarodia,60,10,0.2913492187857628,0.1750981477629781,0.055370896100772754,0.35265354812145233,-0.057126209139823914,0.4344073235988617,0,10,0
11,anaygarodia,120,10,0.22891046181321145,0.22201365760467115,0.07020688296955231,0.30274879932403564,-0.16462641954421997,0.43041858077049255,0,10,0
11,anaygarodia,180,10,0.213996272534132,0.2324306667886593,0.07350103051238177,0.28013283014297485,-0.2105216234922409,0.4271491765975952,0,10,0
11,anaygarodia,240,10,0.2021161620512034,0.23828187860135178,0.07535134615240084,0.2602083143006019,-0.2397655122365457,0.4251051333918405,10,0,0
12,matevz,15,10,0.3411560386419296,0.19841486653704268,0.06274428998953806,0.3967302143573761,-0.18996596336364746,0.47932589054107666,0,10,0
12,matevz,30,10,0.31709998846054077,0.19346979218477844,0.061180520174334375,0.36528173089027405,-0.20532503724098206,0.47932589054107666,0,10,0
12,matevz,60,10,0.30421255975961686,0.19394448989287744,0.061330632770099834,0.3570100665092468,-0.2114378660917282,0.47932589054107666,0,10,0
12,matevz,120,10,0.27720420658588407,0.19070261846115213,0.06030546300953153,0.3543529510498047,-0.21583914756774902,0.4296894073486328,0,10,0
12,matevz,180,10,0.24455044623464345,0.2040762436938606,0.06453457464041734,0.3036195933818817,-0.21583914756774902,0.42937424778938293,0,10,0
12,matevz,240,10,0.21595209712899247,0.2169625067601194,0.06860956882216565,0.27034044503206106,-0.2611124464973107,0.4247043365777688,10,0,0
13,seament,15,10,0.41834395825862886,0.09844126054261967,0.031129859905274112,0.42168064415454865,0.17903253436088562,0.5549331903457642,0,10,0
13,seament,30,10,0.38365222290158274,0.163869669018809,0.051820139351736606,0.4203009754419327,-0.07011207193136215,0.5328273177146912,0,10,0
13,seament,60,10,0.37796771749854086,0.17064681689225666,0.05396326168372272,0.41559217870235443,-0.09457585960626602,0.5328273177146912,0,10,0
13,seament,120,10,0.37357656979681764,0.17935634965146421,0.056717457771217394,0.4155334532260895,-0.12543165683746338,0.5274233818054199,1,9,0
13,seament,180,10,0.3387396349953992,0.2040657968076076,0.06453127104491573,0.40795575082302094,-0.1709381639957428,0.5260794758796692,3,7,0
13,seament,240,10,0.23545181471741222,0.21035308111405607,0.06651948491545664,0.2782563016180229,-0.20277575986982765,0.42053370253643657,10,0,0
14,bgkang,15,10,0.8897197723388672,0.3326912601693485,0.10520621397667969,0.8046952784061432,0.6183099150657654,1.798640489578247,0,10,0
14,bgkang,30,10,0.772226482629776,0.10852352337694142,0.03431815135776627,0.7706348896026611,0.6183099150657654,1.0145057439804077,0,10,0
14,bgkang,60,10,0.650164669752121,0.11786839112692478,0.037273258010066306,0.6475570797920227,0.5038175582885742,0.8570107221603394,0,10,0
14,bgkang,120,10,0.2530118405818939,0.10497994341752108,0.03319757298349674,0.2044067680835724,0.15171514451503754,0.41244760155677795,0,10,0
14,bgkang,180,10,0.24617309363873927,0.10441939126592101,0.03302031082886032,0.19683529602432787,0.1510670930147171,0.4122312068939209,2,8,0
14,bgkang,240,10,0.24462561041837882,0.10498205855639978,0.033198241849139165,0.19602403760968823,0.15047729694168807,0.41196881233700106,10,0,0
15,hcxyz,15,10,0.37785742357373236,0.154592205822797,0.0488863478909583,0.4240259975194931,0.08267202228307724,0.5950892567634583,0,10,0
15,hcxyz,30,10,0.3430688101798296,0.18157339940726047,0.05741855046264102,0.38589324057102203,0.05238907411694527,0.5950892567634583,0,10,0
15,hcxyz,60,10,0.34303099699318407,0.18164068731010644,0.05743982876583796,0.38589324057102203,0.05201094225049019,0.5950892567634583,0,10,0
15,hcxyz,120,10,0.33988103456795216,0.18054564005776966,0.05709354441954862,0.3760085105895996,0.05201094225049019,0.5950892567634583,0,10,0
15,hcxyz,180,10,0.33987944610416887,0.18054570615078896,0.057093565319996466,0.3760085105895996,0.05201094225049019,0.5950892567634583,0,10,0
15,hcxyz,240,10,0.2470148214998543,0.2342928483408925,0.07408990402456225,0.3277021192252929,-0.31624011935355434,0.4292156969100162,10,0,0
16,chengwei_chu,15,10,0.4033873245120049,0.27516612709548344,0.08701516965491002,0.4516724944114685,-0.2096494883298874,0.7254787683486938,0,10,0
16,chengwei_chu,30,10,0.37519835904240606,0.2886376573548656,0.09127524157366267,0.45153118669986725,-0.2096494883298874,0.7254787683486938,0,10,0
16,chengwei_chu,60,10,0.35073233395814896,0.2870340149782879,0.09076812532742758,0.4501084089279175,-0.2096494883298874,0.7162560224533081,0,10,0
16,chengwei_chu,120,10,0.3145214930176735,0.2926445455773426,0.09254233088493576,0.42807047069072723,-0.2096494883298874,0.6843884587287903,0,10,0
16,chengwei_chu,180,10,0.27922770082950593,0.31343716879774924,0.09911753567555477,0.42023633420467377,-0.3306480348110199,0.662304162979126,0,10,0
16,chengwei_chu,240,10,0.26198691760814924,0.333460889694332,0.10544959220202582,0.41729075636303087,-0.42336395217821277,0.6523695313262374,10,0,0
17,ksj03,15,10,2.446061933040619,0.9308106220911958,0.294348163608642,2.4029321670532227,1.0620834827423096,3.805447816848755,0,10,0
17,ksj03,30,10,0.7143193036317825,0.2735142709341839,0.08649280687124111,0.6523337662220001,0.4534101188182831,1.3450177907943726,0,10,0
17,ksj03,60,10,0.5318522281944752,0.251253470966479,0.07945332382770609,0.4989192485809326,0.11459473520517349,1.1103534698486328,0,10,0
17,ksj03,120,10,0.39983539581298827,0.21662078326421683,0.06850150636446092,0.4322755038738251,0.07136184722185135,0.7495777010917664,0,10,0
17,ksj03,180,10,0.33461484462022784,0.15491550158777656,0.04898858298848049,0.4148622006177902,0.06193525344133377,0.4546918570995331,0,10,0
17,ksj03,240,10,0.27193825376969866,0.1874801906688757,0.05928644186762938,0.35559998374997476,-0.07081900007108534,0.448050763514841,10,0,0
18,exirifard,15,10,1.0368176221847534,0.9221439097106354,0.29160750851382694,0.7385341227054596,0.4747856855392456,3.5651867389678955,0,10,0
18,exirifard,30,10,0.9380016595125198,0.9540591655897513,0.3016999985823355,0.5994325578212738,0.39102524518966675,3.5651867389678955,0,10,0
18,exirifard,60,10,0.572526004910469,0.15031235543859903,0.04753294036507707,0.5868387222290039,0.32913264632225037,0.8147079944610596,0,10,0
18,exirifard,120,10,0.505410660803318,0.16667058751868158,0.05270586755174654,0.5072973072528839,0.21478472650051117,0.802209198474884,0,10,0
18,exirifard,180,10,0.43274827897548673,0.20452923643640486,0.06467782352341396,0.4757092148065567,-0.08452770113945007,0.6388458609580994,0,10,0
18,exirifard,240,10,0.29783376556924684,0.16675878344886869,0.05273375755372139,0.353153223634142,-0.12547624279762476,0.42185714243925226,10,0,0
19,miscusi,15,10,1.2499772429466247,1.0129207226325228,0.3203136572702438,0.9305523335933685,0.42224740982055664,3.8791308403015137,0,10,0
19,miscusi,30,10,0.9316938370466232,0.5759619400820586,0.18213515762287324,0.7122733294963837,0.3980373442173004,2.3838934898376465,0,10,0
19,miscusi,60,10,0.6656280964612961,0.2592528321348831,0.08198294393955237,0.5676483809947968,0.36120831966400146,1.2075306177139282,0,10,0
19,miscusi,120,10,0.4231874359771609,0.18540639972295725,0.05863065158961565,0.4510878622531891,-0.024752425029873848,0.6742594838142395,0,10,0
19,miscusi,180,10,0.33135214895009996,0.20186603168987619,0.06383564423597375,0.3915693312883377,-0.17388953268527985,0.5197171568870544,0,10,0
19,miscusi,240,10,0.3090222652793898,0.20741419904296246,0.06559012880352778,0.38259150161743594,-0.21603245389220455,0.5090441300169808,10,0,0
20,damnit,15,10,0.3553632780909538,0.11736671076950547,0.03711461275138507,0.3090939223766327,0.2292291820049286,0.4970102608203888,0,10,0
20,damnit,30,10,0.3540147885680199,0.11728912615599156,0.037090078342376286,0.3040921688079834,0.2292291820049286,0.4970102608203888,0,10,0
20,damnit,60,10,0.3536385551095009,0.11767127957361541,0.037210925863907174,0.3040921688079834,0.2292291820049286,0.4970102608203888,0,10,0
20,damnit,120,10,0.35281827449798586,0.11854159986138876,0.03748614530422887,0.3040921688079834,0.2292291820049286,0.4970102608203888,0,10,0
20,damnit,180,10,0.3500998854637146,0.12134744786576059,0.038373432350434174,0.3040921688079834,0.22644397616386414,0.4970102608203888,0,10,0
20,damnit,240,10,0.32173848760093937,0.13327864255083868,0.042146407391608395,0.2469111710057743,0.194480392600655,0.47735004122524644,10,0,0
21,kevinknights29,15,10,1.1937046773731708,1.2574752888321907,0.39764860140878167,0.774568110704422,0.09355122596025467,4.120048999786377,0,10,0
21,kevinknights29,30,10,0.9995784230530262,1.2352246797531092,0.3906123410071898,0.5648776143789291,-0.08797624707221985,4.11106538772583,0,10,0
21,kevinknights29,60,10,0.9331531889736653,1.2567377579827548,0.3974153736758961,0.4721025377511978,-0.16855520009994507,4.11106538772583,0,10,0
21,kevinknights29,120,10,0.7277028664503342,0.8908117298586974,0.2816994032748108,0.4244003112488207,-0.18925292789936066,2.6943399906158447,2,8,0
21,kevinknights29,180,10,0.5600549315768855,0.5966705979797264,0.18868381024705969,0.3894953429698944,-0.1955632269383996,1.946260690689087,4,6,0
21,kevinknights29,240,10,0.32912695042820805,0.23574312629122993,0.07454852218090093,0.37458664645965056,-0.1955632269383996,0.6697044924949372,10,0,0
22,cameronspirals,15,10,0.7085617825388908,0.4377907691055563,0.13844159689704338,0.57029989361763,0.24684767425060272,1.5633759498596191,0,10,0
22,cameronspirals,30,10,0.5838475778698922,0.368845676869562,0.11663924440143006,0.4610859155654907,0.2180679589509964,1.5633759498596191,0,10,0
22,cameronspirals,60,10,0.4538259908556938,0.2569111980283403,0.0812424542172115,0.42851825058460236,0.19013731181621552,1.1099939346313477,0,10,0
22,cameronspirals,120,10,0.35280595868825915,0.11792108513431927,0.03728992131830714,0.3870205134153366,0.1549360454082489,0.5142276287078857,0,10,0
22,cameronspirals,180,10,0.3428486853837967,0.11116395984977757,0.03515313068488063,0.3834790885448456,0.14940403401851654,0.4564815163612366,0,10,0
22,cameronspirals,240,10,0.33851524015715156,0.1091311555179773,0.034510301512286075,0.38259959952806255,0.14647314065965644,0.43905254190987597,10,0,0
23,rishivg,15,10,0.42645400278178797,0.10657612274583192,0.033702329206650734,0.4417925626039505,0.13844454288482666,0.5310961604118347,1,9,0
23,rishivg,30,10,0.37944579534141165,0.1904473455617511,0.060224738630829305,0.4328354001045227,-0.16006022691726685,0.4790583960620505,1,9,0
23,rishivg,60,10,0.37255409104440923,0.19060025018322369,0.06027309131769123,0.42904391539128495,-0.16748124361038208,0.4790583960620505,2,8,0
23,rishivg,120,10,0.3563415054759812,0.1912270472561536,0.06047130195580975,0.4188692271709442,-0.17681080102920532,0.4790583960620505,2,8,0
23,rishivg,180,10,0.34640961254892627,0.20350623803601395,0.06435432302461953,0.41517533361911774,-0.21964797013973011,0.4790583960620505,4,6,0
23,rishivg,240,10,0.34396510069874686,0.20318349805389904,0.06425226368107102,0.41313763161745315,-0.21964797013973011,0.4790583960620505,10,0,0
24,grzegorz,15,10,2.3687609910964964,1.1416733537859578,0.3610288141886845,1.8772990703582764,1.2868691682815552,4.372041702270508,0,10,0
24,grzegorz,30,10,1.7436284840106964,0.8663236506661661,0.2739555926977132,1.551334798336029,0.7286127209663391,3.4559807777404785,0,10,0
24,grzegorz,60,10,1.3604307353496552,0.39934810236020657,0.12628495827243164,1.4612534642219543,0.7286127209663391,1.8506364822387695,0,10,0
24,grzegorz,120,10,0.5888396739959717,0.12582657544723358,0.039789856859227785,0.5896660089492798,0.3770151734352112,0.8321136832237244,0,10,0
24,grzegorz,180,10,0.42849801033735274,0.14577278876021094,0.046097403335685926,0.4809753745794296,0.1902410089969635,0.6021726727485657,0,10,0
24,grzegorz,240,10,0.3573783402004502,0.11129905258257171,0.03519585075797722,0.36501744927142066,0.17445195812895262,0.5208383660264632,10,0,0
25,loveisp,15,10,1.7668356418609619,0.7926727501566145,0.2506651329644493,1.7444242238998413,0.7157371044158936,2.93255615234375,0,10,0
25,loveisp,30,10,0.9976758867502212,0.458217707780495,0.1449011620807822,0.866730272769928,0.48233285546302795,1.8625341653823853,0,10,0
25,loveisp,60,10,0.701126652956009,0.3798913482481889,0.12013219238564936,0.6469058692455292,0.43277978897094727,1.7078630924224854,0,10,0
25,loveisp,120,10,0.5080166786909104,0.17935488987601447,0.05671699614968804,0.4275442510843277,0.3671221137046814,0.8570060729980469,0,10,0
25,loveisp,180,10,0.4357227569593486,0.1746987772553954,0.05524460405734686,0.4192313674916071,0.14533254504203796,0.8512759208679199,2,8,0
25,loveisp,240,10,0.36240396041141776,0.14250968699723546,0.045065519954894585,0.3761704968773938,0.14453899510004906,0.6656921758759025,10,0,0
26,aioait,15,10,0.8481793433427811,0.18944800952307614,0.059908720827819,0.8624846935272217,0.45374903082847595,1.107164978981018,0,10,0
26,aioait,30,10,0.5506370723247528,0.14029865205771788,0.04436632931538576,0.5069515705108643,0.41288888454437256,0.784657895565033,0,10,0
26,aioait,60,10,0.4709885329008102,0.1572926492361035,0.049740303078803096,0.4754880368709564,0.18229997158050537,0.7720028758049011,0,10,0
26,aioait,120,10,0.43456452763713604,0.15317784688650754,0.04843908832418953,0.4427165389060974,0.15340179204940796,0.7610307335853577,1,9,0
26,aioait,180,10,0.4106019815740146,0.11348437068954575,0.03588690902098177,0.4307853728532791,0.15026061236858368,0.5637460350990295,2,8,0
26,aioait,240,10,0.3837593600206549,0.12036126168191788,0.03806157289664092,0.42235423978128916,0.1464843263914809,0.5434319607169629,10,0,0
27,zkasuran,15,10,3.0991700172424315,0.7883621686840843,0.2493020074151575,3.028526186943054,2.07625675201416,4.269082546234131,0,10,0
27,zkasuran,30,10,1.1853741466999055,0.46336475746130534,0.14652880210292252,1.0556235909461975,0.6735342144966125,2.107597589492798,0,10,0
27,zkasuran,60,10,0.7791824400424957,0.1345583554835193,0.04255108815345284,0.7665096521377563,0.6069315075874329,1.0185357332229614,0,10,0
27,zkasuran,120,10,0.5869667142629623,0.10942973293559209,0.034604719982041475,0.5679064095020294,0.46644100546836853,0.8300543427467346,0,10,0
27,zkasuran,180,10,0.406796158105135,0.12121499812002393,0.03833154806323037,0.41916318237781525,0.09982592612504959,0.5873346328735352,0,10,0
27,zkasuran,240,10,0.38423909494706754,0.12980629600865048,0.041048355001735926,0.4150874699675168,0.05043303089420269,0.5523355053369222,10,0,0
28,campi,15,10,0.4122943349128977,0.201281050205437,0.06365065684798833,0.4384451780193071,-0.060100753008900054,0.7424005270004272,5,5,0
28,campi,30,10,0.4028978235817262,0.1998883309558925,0.06321024035101623,0.42186125283340953,-0.060100753008900054,0.7424005270004272,6,4,0
28,campi,60,10,0.4005043003479437,0.19871022324146162,0.06283768998035455,0.4211376077423527,-0.060100753008900054,0.7356240153312683,7,3,0
28,campi,120,10,0.4005043003479437,0.19871022324146162,0.06283768998035455,0.4211376077423527,-0.060100753008900054,0.7356240153312683,7,3,0
28,campi,180,10,0.39990689789452116,0.1980574426074326,0.0626312626187565,0.42045619254211924,-0.060100753008900054,0.7322456240653992,7,3,0
28,campi,240,10,0.3938449077247643,0.18786839375773115,0.059409202463178976,0.42014998013165283,-0.060100753008900054,0.6746892791196427,10,0,0
29,littlestronomer,15,10,3.9341208934783936,0.594961976145783,0.18814349658154414,4.209811210632324,2.5610737800598145,4.490338325500488,0,10,0
29,littlestronomer,30,10,1.866322046518326,0.7130683382420672,0.22549200761962784,1.709179937839508,0.8293266892433167,3.326490640640259,0,10,0
29,littlestronomer,60,10,1.029975175857544,0.4569869022895507,0.14451194720997962,1.0880344212055206,0.3939194679260254,1.7839655876159668,0,10,0
29,littlestronomer,120,10,0.5927295207977294,0.27166278258900695,0.0859073148480396,0.47596877813339233,0.2895725965499878,1.1585850715637207,0,10,0
29,littlestronomer,180,10,0.48910510540008545,0.1608844535549608,0.050876131334524975,0.43624119460582733,0.28084108233451843,0.8102045059204102,0,10,0
29,littlestronomer,240,10,0.41270482377049583,0.13140067384746892,0.041552541543892235,0.41877001302442973,0.15101895458711778,0.639659878501125,10,0,0
30,hamzahanif2210,15,10,3.4370927095413206,0.6203927181743937,0.19618540332140222,3.588788628578186,2.2080769538879395,3.9841787815093994,0,10,0
30,hamzahanif2210,30,10,2.420507848262787,0.7905935395620854,0.2500076288430628,2.0650031566619873,1.5711991786956787,3.8511745929718018,0,10,0
30,hamzahanif2210,60,10,1.1987301856279373,0.6216395402141806,0.19657968306966458,1.3593106269836426,0.39539965987205505,1.9486913681030273,0,10,0
30,hamzahanif2210,120,10,0.8960346966981888,0.5867440073917234,0.18554474668125173,0.8170606791973114,0.19293761253356934,1.8257609605789185,0,10,0
30,hamzahanif2210,180,10,0.46463139729062625,0.20671356161577012,0.06536856779513896,0.4344587930943812,0.17767515778541565,0.83305823802948,3,7,0
30,hamzahanif2210,240,10,0.42033042499825546,0.17448435263904474,0.055176797039939274,0.4269848343963343,0.17321424457241705,0.7521656934427678,10,0,0
31,esaid,15,10,3.7370364665985107,0.3754095117930813,0.11871491125579786,3.866265058517456,3.2171411514282227,4.228610992431641,0,10,0
31,esaid,30,10,2.7152166604995727,0.9405952478950848,0.29744233396791653,3.0781173706054688,1.425879955291748,3.7130916118621826,0,10,0
31,esaid,60,10,1.6320780515670776,0.8603096159366773,0.2720537879304593,1.4400972127914429,0.7415139675140381,3.6407735347747803,0,10,0
31,esaid,120,10,0.850682502365926,0.47975562082624895,0.15171204820790588,0.727902740240097,0.3746790587902069,1.7833995819091797,1,9,0
31,esaid,180,10,0.5093340426649912,0.18108220370575134,0.057263220743275715,0.4601948975365321,0.3216158221074001,0.9432407021522522,4,6,0
31,esaid,240,10,0.4285906152016268,0.053829691177575856,0.017022442986461103,0.4399265847372863,0.3216158221074001,0.5056316567173461,10,0,0
32,matin,15,10,2.0817512214183806,1.244401803133302,0.393514402232169,2.0318230390548706,0.5711183547973633,4.348124027252197,0,10,0
32,matin,30,10,0.8575167179107666,0.3236627378919385,0.10235114454646106,0.7607123255729675,0.5260260701179504,1.424310326576233,0,10,0
32,matin,60,10,0.6510456264019012,0.17518548321901728,0.055398513996930084,0.5948673188686371,0.45793038606643677,0.9536669254302979,0,10,0
32,matin,120,10,0.587687087059021,0.11408167405778091,0.03607579293075311,0.5922411978244781,0.42833203077316284,0.7541152238845825,0,10,0
32,matin,180,10,0.5409508521230391,0.16157664135718142,0.0510950203368853,0.5498833954334259,0.19271536842056097,0.7485374212265015,3,7,0
