rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
23,rishivg,1,0.4281423490194159,0.4281423490194159,False,188.50492787361145,53471,14400.267354249954,3.713194948718719,42761,0.7997045127265247
23,rishivg,2,-0.21964797013973011,-0.21964797013973011,False,121.52622991800308,53479,14400.072094917297,3.7138008509607494,48158,0.9005030011780325
23,rishivg,3,0.4253683473176691,0.4253683473176691,False,236.06684879859287,53159,14400.252671957016,3.6915324481438847,48157,0.9059049267292463
23,rishivg,4,0.4790583960620505,0.4790583960620505,False,2.3964586655298867,54845,14400.203056573868,3.8086268495333884,48213,0.8790773999453004
23,rishivg,5,0.4291634490496292,0.4291634490496292,False,54.04602661530177,58179,14400.01349401474,4.040204547320853,50914,0.875126763952629
23,rishivg,6,0.41208226424552324,0.41208226424552324,False,236.29266593853632,58300,14400.238971948624,4.048543924414535,49708,0.8526243567753001
23,rishivg,7,0.4126258409162962,0.4126258409162962,False,235.58357436259587,58014,14400.220669746399,4.028688263221016,46622,0.8036336056813872
23,rishivg,8,0.33451619340342403,0.33451619340342403,False,236.22418531576793,53894,14400.063371419907,3.742622418382165,44985,0.834694029019928
23,rishivg,9,0.3246927147945802,0.3246927147945802,False,133.20700656572978,54988,14400.07743358612,3.818590577280394,47865,0.8704626463955772
23,rishivg,10,0.41364942231861007,0.41364942231861007,False,238.38153438568116,53908,14400.251639604568,3.74354569275293,44973,0.8342546560807301
