rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
49,tricombinator,1,0.798363658460365,0.798363658460365,False,234.977774477005,122976,14400.993326425552,8.539410942878597,82792,0.6732370543845954
49,tricombinator,2,0.4556835702955148,0.4556835702955148,False,175.58443046013514,121160,14400.487719774246,8.41360392493008,63413,0.5233823043908881
49,tricombinator,3,1.7800910864084307,1.7800910864084307,False,190.34894082546234,122400,14401.71076631546,8.498990292617497,71330,0.5827614379084968
49,tricombinator,4,0.8318944272871514,0.8318944272871514,False,118.69377418756486,132984,14401.281559228897,9.234178184286574,8367,0.06291734343981231
49,tricombinator,5,0.42338945934458083,0.42338945934458083,False,230.38103382984798,142056,14401.399282217026,9.864041487649883,49807,0.35061525032381596
49,tricombinator,6,2.244184982637041,2.244184982637041,False,221.34592723449072,134824,14400.745841741562,9.362292861887978,67953,0.5040126386993413
49,tricombinator,7,0.4195037637132024,0.4195037637132024,False,187.46911118825275,134936,14400.215588092804,9.370415267364148,97788,0.7246991166182487
49,tricombinator,8,0.5483583830081703,0.5483583830081703,False,237.7917262474696,123720,14400.983561754227,8.59107987100079,53149,0.42959101196249594
49,tricombinator,9,2.6370594636053113,2.6370594636053113,False,222.99881944656372,124304,14401.461160898209,8.631346403759439,26500,0.21318702535718884
49,tricombinator,10,0.4005859185737144,0.4005859185737144,False,238.815587858359,124024,14401.310438156128,8.61199406349853,47155,0.3802086692898149
