rank,participant_id,run_number,score_loss,participant_best_feasible_loss,used_random_search_fallback,time_to_best_minutes,evaluation_count,objective_time_seconds,evaluations_per_second,feasible_evaluation_count,feasible_fraction
37,thegrifffather,1,0.5059783431116643,0.5059783431116643,False,240.00371684630713,130176,14400.228935718536,9.039856281528245,93290,0.7166451573254671
37,thegrifffather,2,0.422461285082872,0.422461285082872,False,189.8520247856776,130928,14400.710941553116,9.09177335281472,102455,0.7825293290969082
37,thegrifffather,3,0.40329647816467357,0.40329647816467357,False,213.9736534357071,130936,14400.847482681274,9.092242672347309,109730,0.8380430133805828
37,thegrifffather,4,0.7062632494814903,0.7062632494814903,False,239.83784237305323,143304,14400.73541355133,9.951158457167997,105289,0.7347247808853905
37,thegrifffather,5,0.5563509867169291,0.5563509867169291,False,239.90768304665883,153832,14400.456193685532,10.682439356848565,99048,0.6438712361537261
37,thegrifffather,6,0.4357447439563727,0.4357447439563727,False,239.54518417914707,144096,14400.661019563675,10.006207340360405,117553,0.8157964135021097
37,thegrifffather,7,0.2530706342879354,0.2530706342879354,False,237.27540508111318,146408,14400.5268805027,10.166850228113953,115733,0.7904827605048904
37,thegrifffather,8,0.16449706176705092,0.16449706176705092,False,239.8751708348592,131448,14400.444908618927,9.128051309117955,107200,0.8155316170653034
37,thegrifffather,9,0.16337556522578,0.16337556522578,False,239.8545175552368,133920,14400.751991987228,9.299514363868976,110877,0.8279345878136201
37,thegrifffather,10,1.841445556891564,1.841445556891564,False,239.3063883662224,132904,14400.755115270615,9.228960491041757,69402,0.5221964726419069
